user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
45929,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,6.0
46170,3.0,0.0,3.0,6.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
46272,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0
46326,6.0,3.0,3.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,3.0
46628,0.0,0.0,3.0,6.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
47459,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
47460,6.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
47574,6.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,6.0,0.0,6.0,3.0,0.0,0.0
48871,6.0,0.0,0.0,3.0,0.0,6.0,0.0,15.0,3.0,0.0,3.0,3.0,0.0,0.0
49313,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49319,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
49400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
49508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
50348,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50494,12.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
50667,6.0,0.0,3.0,9.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0
50831,57.0,3.0,3.0,30.0,0.0,18.0,0.0,24.0,48.0,0.0,9.0,15.0,0.0,3.0
51452,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
51937,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,9.0,0.0,3.0
52091,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
52262,15.0,6.0,0.0,12.0,0.0,0.0,0.0,3.0,12.0,0.0,6.0,3.0,0.0,0.0
52917,9.0,0.0,0.0,12.0,0.0,6.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0
53270,6.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
53345,9.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0
54439,15.0,0.0,3.0,15.0,0.0,3.0,3.0,0.0,18.0,2.0,3.0,6.0,0.0,0.0
55117,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
55937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55958,0.0,9.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
56047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56882,21.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0
56991,0.0,6.0,0.0,3.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0
57052,6.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,6.0,0.0,6.0,3.0,0.0,3.0
58646,15.0,12.0,0.0,12.0,0.0,6.0,0.0,3.0,15.0,0.0,0.0,3.0,0.0,0.0
58895,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
58969,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,3.0,0.0
59042,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
59106,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
59486,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
59791,3.0,6.0,0.0,3.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0
60054,6.0,6.0,0.0,3.0,0.0,9.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
60465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
61658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
61664,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
61747,9.0,3.0,0.0,9.0,0.0,6.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
62816,6.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,6.0
63000,0.0,9.0,0.0,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
63535,12.0,0.0,12.0,6.0,3.0,0.0,0.0,9.0,12.0,0.0,0.0,3.0,0.0,3.0
64056,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
64209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
64321,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
64634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
64669,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
64753,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
65093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
65118,21.0,6.0,0.0,3.0,0.0,9.0,0.0,3.0,18.0,0.0,0.0,6.0,0.0,0.0
65307,3.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
65475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
65761,0.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0
66190,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
66648,9.0,3.0,18.0,6.0,12.0,0.0,0.0,12.0,9.0,0.0,0.0,27.0,12.0,0.0
66779,3.0,0.0,3.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
67196,6.0,0.0,9.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0
67201,23.0,0.0,0.0,14.0,0.0,3.0,0.0,6.0,20.0,0.0,3.0,6.0,0.0,0.0
67305,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0
68209,0.0,6.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,6.0
69124,24.0,0.0,0.0,15.0,0.0,6.0,0.0,6.0,30.0,0.0,6.0,3.0,0.0,0.0
69129,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69649,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
69687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
69955,24.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,3.0,0.0,0.0
70221,9.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0
70434,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
70452,3.0,12.0,0.0,9.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
70612,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
70934,6.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
72417,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
72482,15.0,0.0,0.0,12.0,0.0,9.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,0.0
72586,9.0,0.0,0.0,6.0,0.0,3.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0
72632,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
72806,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
73271,6.0,0.0,3.0,3.0,3.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3.0
73328,12.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0
73345,3.0,3.0,0.0,6.0,0.0,15.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0
73425,6.0,0.0,0.0,6.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
73660,9.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,9.0,0.0,3.0,0.0,0.0,0.0
73922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
74781,15.0,3.0,0.0,9.0,0.0,0.0,0.0,15.0,15.0,0.0,6.0,3.0,0.0,0.0
74799,9.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
74945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
74982,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
75103,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75228,6.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
75362,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
75368,42.0,12.0,6.0,27.0,9.0,24.0,0.0,15.0,33.0,3.0,12.0,36.0,9.0,9.0
75692,3.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,3.0
76145,0.0,0.0,9.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
76232,3.0,3.0,0.0,3.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
76242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
76244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76391,9.0,3.0,0.0,12.0,0.0,9.0,0.0,3.0,15.0,0.0,3.0,3.0,0.0,0.0
76432,12.0,3.0,3.0,9.0,0.0,3.0,0.0,12.0,9.0,0.0,3.0,6.0,3.0,0.0
76858,6.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
76944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
77114,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77247,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
77325,12.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
77474,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
77479,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
77747,6.0,12.0,0.0,9.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
78170,6.0,3.0,0.0,3.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
78644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
79064,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79582,3.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
79620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
79633,6.0,9.0,0.0,15.0,0.0,15.0,0.0,21.0,3.0,0.0,12.0,0.0,0.0,0.0
79759,0.0,9.0,0.0,5.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
80010,24.0,3.0,6.0,15.0,0.0,3.0,0.0,6.0,21.0,2.0,0.0,6.0,0.0,0.0
80186,27.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,30.0,0.0,0.0,3.0,0.0,0.0
80219,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
80360,18.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0
80596,0.0,3.0,6.0,3.0,3.0,9.0,0.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0
81341,2.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
81700,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
81910,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
82579,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82719,9.0,9.0,3.0,12.0,0.0,3.0,0.0,6.0,9.0,3.0,0.0,9.0,0.0,9.0
82787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82963,0.0,9.0,0.0,3.0,0.0,12.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
83378,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
83447,22.0,0.0,0.0,8.0,0.0,2.0,0.0,4.0,20.0,0.0,4.0,4.0,0.0,0.0
83795,48.0,3.0,3.0,24.0,0.0,3.0,0.0,21.0,48.0,0.0,9.0,9.0,0.0,0.0
83817,0.0,12.0,0.0,9.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
84146,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84430,6.0,9.0,3.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
84433,9.0,0.0,0.0,3.0,0.0,18.0,0.0,6.0,9.0,0.0,3.0,0.0,0.0,0.0
85085,9.0,3.0,12.0,3.0,9.0,3.0,0.0,3.0,6.0,3.0,0.0,6.0,3.0,0.0
85625,30.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,24.0,0.0,0.0,12.0,0.0,0.0
85746,6.0,3.0,0.0,6.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
85940,12.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,6.0
86171,12.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
86305,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
86366,9.0,9.0,9.0,15.0,3.0,21.0,0.0,18.0,6.0,3.0,6.0,33.0,9.0,6.0
86548,3.0,3.0,0.0,0.0,0.0,6.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0
86587,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
86648,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86996,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
87460,24.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,24.0,0.0,3.0,3.0,0.0,0.0
87486,9.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
87533,6.0,3.0,8.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,12.0,9.0,0.0,3.0
87969,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
88085,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
88121,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
88202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
88273,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
88421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
90144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
90850,21.0,3.0,0.0,12.0,0.0,3.0,0.0,9.0,15.0,0.0,9.0,6.0,0.0,0.0
90934,15.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,18.0,0.0,3.0,3.0,0.0,0.0
91071,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
91117,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
91242,9.0,3.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0
91539,18.0,9.0,0.0,12.0,0.0,0.0,0.0,3.0,18.0,3.0,0.0,3.0,0.0,0.0
91852,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92073,6.0,12.0,0.0,12.0,0.0,18.0,0.0,12.0,3.0,3.0,9.0,3.0,0.0,0.0
92472,9.0,3.0,0.0,9.0,0.0,3.0,0.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0
92538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
92806,36.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,36.0,3.0,0.0,12.0,0.0,3.0
92922,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
92990,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,0.0
93025,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0
93228,15.0,0.0,6.0,6.0,0.0,6.0,0.0,12.0,12.0,0.0,3.0,6.0,0.0,3.0
93299,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
94135,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
94604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
94815,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
94853,9.0,12.0,0.0,9.0,0.0,12.0,0.0,15.0,3.0,2.0,0.0,3.0,0.0,3.0
95333,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
96035,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
96046,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
96961,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
96962,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,9.0,0.0,0.0
96995,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0
97204,15.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0
97254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
97822,15.0,0.0,9.0,6.0,6.0,0.0,0.0,9.0,9.0,0.0,9.0,3.0,0.0,0.0
97915,15.0,3.0,0.0,9.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,3.0
98282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
98471,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
98782,3.0,0.0,3.0,3.0,3.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
99234,30.0,0.0,0.0,15.0,0.0,21.0,0.0,6.0,27.0,3.0,9.0,6.0,0.0,0.0
99909,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
99954,3.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0
100209,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
100274,3.0,3.0,6.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,3.0
100566,6.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,9.0
100638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
100697,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
100942,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
101000,12.0,3.0,0.0,9.0,0.0,3.0,0.0,6.0,6.0,0.0,3.0,9.0,0.0,3.0
101367,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
101585,0.0,0.0,0.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
101628,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101774,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0
101802,21.0,9.0,0.0,21.0,0.0,12.0,0.0,15.0,18.0,0.0,15.0,0.0,0.0,0.0
102140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
102360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0
102546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
102568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
102599,12.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0
102689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
102696,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103036,9.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,3.0
103066,18.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0
103234,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
103645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
103968,0.0,0.0,6.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0
104249,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
104394,12.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
105018,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105163,6.0,3.0,3.0,6.0,12.0,0.0,0.0,9.0,6.0,0.0,3.0,3.0,0.0,0.0
105241,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
105467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
105564,6.0,3.0,0.0,6.0,0.0,6.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0
105794,3.0,0.0,0.0,6.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0
106397,24.0,0.0,3.0,12.0,0.0,3.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0,0.0
107179,15.0,3.0,6.0,3.0,6.0,0.0,0.0,9.0,12.0,0.0,0.0,6.0,0.0,0.0
107320,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
107634,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,6.0
107736,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107882,0.0,3.0,6.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
108331,27.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,3.0
